3,"2019-05-25 09:03:11",2,18.0,0
3,"2019-05-25 09:03:11",3,65.0,0
3,"2019-05-25 09:13:11",2,19.0,0
3,"2019-05-25 09:13:11",3,65.0,0
3,"2019-05-25 09:23:11",2,18.0,0
3,"2019-05-25 09:23:11",3,62.0,0
3,"2019-05-25 09:33:11",2,19.0,0
3,"2019-05-25 09:33:11",3,62.0,0
3,"2019-05-25 09:43:11",2,19.0,0
3,"2019-05-25 09:43:11",3,64.0,0
3,"2019-05-25 09:53:11",2,19.0,0
3,"2019-05-25 09:53:11",3,62.0,0
3,"2019-05-25 10:03:11",2,19.0,0
3,"2019-05-25 10:03:11",3,62.0,0
3,"2019-05-25 10:13:11",2,19.0,0
3,"2019-05-25 10:13:11",3,62.0,0
3,"2019-05-25 10:23:11",2,19.0,0
3,"2019-05-25 10:23:11",3,63.0,0
3,"2019-05-25 10:33:11",2,19.0,0
3,"2019-05-25 10:33:11",3,62.0,0
3,"2019-05-25 10:43:11",2,19.0,0
3,"2019-05-25 10:43:11",3,62.0,0
3,"2019-05-25 10:53:11",2,19.0,0
3,"2019-05-25 10:53:11",3,62.0,0
3,"2019-05-25 11:03:11",2,18.0,0
3,"2019-05-25 11:03:11",3,69.0,0
3,"2019-05-25 11:13:11",2,18.0,0
3,"2019-05-25 11:13:11",3,69.0,0
3,"2019-05-25 11:23:11",2,18.0,0
3,"2019-05-25 11:23:11",3,74.0,0
3,"2019-05-25 11:33:11",2,18.0,0
3,"2019-05-25 11:33:11",3,74.0,0
3,"2019-05-25 11:43:11",2,18.0,0
3,"2019-05-25 11:43:11",3,74.0,0
3,"2019-05-25 11:53:11",2,18.0,0
3,"2019-05-25 11:53:11",3,74.0,0
3,"2019-05-25 12:03:11",2,18.0,0
3,"2019-05-25 12:03:11",3,74.0,0
3,"2019-05-25 12:13:11",2,18.0,0
3,"2019-05-25 12:13:11",3,73.0,0
3,"2019-05-25 12:23:11",2,19.0,0
3,"2019-05-25 12:23:11",3,70.0,0
3,"2019-05-25 12:33:11",2,18.0,0
3,"2019-05-25 12:33:11",3,70.0,0
3,"2019-05-25 12:43:11",2,18.0,0
3,"2019-05-25 12:43:11",3,71.0,0
3,"2019-05-25 12:53:11",2,18.0,0
3,"2019-05-25 12:53:11",3,74.0,0
3,"2019-05-25 13:03:11",2,19.0,0
3,"2019-05-25 13:03:11",3,74.0,0
3,"2019-05-25 13:13:11",2,19.0,0
3,"2019-05-25 13:13:11",3,70.0,0
3,"2019-05-25 13:23:11",2,19.0,0
3,"2019-05-25 13:23:11",3,68.0,0
3,"2019-05-25 13:33:11",2,19.0,0
3,"2019-05-25 13:33:11",3,69.0,0
3,"2019-05-25 13:43:11",2,19.0,0
3,"2019-05-25 13:43:11",3,69.0,0
3,"2019-05-25 13:53:11",2,19.0,0
3,"2019-05-25 13:53:11",3,68.0,0
3,"2019-05-25 14:03:11",2,19.0,0
3,"2019-05-25 14:03:11",3,69.0,0
3,"2019-05-25 14:13:11",2,19.0,0
3,"2019-05-25 14:13:11",3,72.0,0
3,"2019-05-25 14:23:11",2,19.0,0
